サイト,市町,種別,種別根拠,所在地,価格(万円),土地面積(㎡),坪単価(万円/坪),種別上限(万円),地目,都市計画,接道,建築可否,建築可否理由,属人性,検出日,フラグ,詳細URL,判定
家っち(新日本住建販売) 伊豆の国市 土地一覧,伊豆の国市,更地,土地カテゴリ（建物表記なし）,静岡県伊豆の国市寺家,1290,241.0,17.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-25,,https://www.snjhkk.com/s_r_58164/index.html,不適合
家っち(新日本住建販売) 伊豆の国市 土地一覧,伊豆の国市,更地,土地カテゴリ（建物表記なし）,静岡県伊豆の国市長岡,2380,,,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-25,注意:温泉,https://www.snjhkk.com/s_r_57996/index.html,数値不明
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東大場２,1380,215.1,21.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,NG:東大場,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_72874199/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,1680,145.7,38.1,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78628522/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市初音台,1799,147.6,40.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20894246/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉,1999,168.0,39.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78489272/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉,1999,168.0,39.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20978601/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市芙蓉台１,2340,303.8,25.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_79214986/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市西旭ケ丘町,2499,175.1,47.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20986689/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市川原ケ谷,2499,175.1,47.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20547172/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,2550,181.2,46.5,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20986545/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,2550,181.2,46.5,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78743378/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,3190,153.5,68.7,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20056703/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市錦が丘,3198,233.2,45.3,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78761628/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉１,3480,105.6,108.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20425842/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市千枚原,4780,208.1,75.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_75922516/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東本町２,7980,311.1,84.8,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20966015/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉,1999,168.0,39.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78445174/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東大場１-15-11,2099,207.4,33.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,NG:東大場,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20830364/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉２,2480,155.5,52.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21053156/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,2550,181.2,46.5,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78719236/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市萩,2590,197.9,43.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21060092/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市萩,2599,197.9,43.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21053157/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市加茂,3100,165.4,62.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20363618/,不適合
SUUMO 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,静岡県三島市泉町,7770,123.6,207.8,3000,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_77776853/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市芙蓉台１,960,213.1,14.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-22,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21127053/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉３,1048,155.1,22.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_72320921/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市大場,1200,201.0,19.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20045951/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,1250,158.7,26.0,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_76151820/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市芙蓉台１,1340,198.4,22.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_73269828/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市佐野見晴台２,1380,207.1,22.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21074830/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市佐野見晴台２,1380,207.1,22.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20859222/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市富士ビレッジ,1480,181.2,27.0,1500,—,—,接道で明るく開放的！落ち着い,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_79223152/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東大場１,1480,208.5,23.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-26,NG:東大場,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_77337870/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市佐野見晴台１,1490,288.5,17.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20839982/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東大場１,1490,247.7,19.9,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,NG:東大場,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_75972795/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市若松町,1500,177.2,28.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20240772/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市北沢,1500,197.8,25.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_76820060/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市梅名,1580,133.8,39.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_77123282/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東大場１,1660,195.0,28.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,NG:東大場,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20889912/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市芙蓉台３-12-5,1680,258.3,21.5,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78935621/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市芙蓉台１,1680,307.9,18.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-28,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78195636/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東町8-4,1699,148.0,37.9,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20942479/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東町,1699,148.0,37.9,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21006021/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東町7-34,1780,120.5,48.8,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78834566/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東大場２,1780,183.2,32.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,NG:東大場,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_79228864/,不適合
SUUMO 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,静岡県三島市谷田,1780,172.2,34.2,3000,田,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20678573/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市初音台9-5,1799,147.6,40.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20996355/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉,1980,196.4,33.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20365405/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市三恵台,1980,202.6,32.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20612460/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市芙蓉台２,1990,396.1,16.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_74405003/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市芙蓉台２,1990,396.1,16.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_74658742/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉,1999,168.0,39.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78443616/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉,1999,168.0,39.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20180371/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉740-34,1999,168.0,39.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-24,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20851885/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉,1999,168.0,39.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20691316/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東大場１-29-4,1999,202.4,32.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,NG:東大場,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20903734/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市中田町,2000,159.1,41.6,1500,田,—,接道がありません。　　→再建,×,掲載に再建築不可の表記（新規建築不可）,,2026-06-17,注意:再建築不可,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_74608345/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市徳倉,2050,168.0,40.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20396866/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市富士ビレッジ,2200,103.6,70.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-28,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21081410/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市旭ヶ丘,2280,278.6,27.1,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78874550/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東大場２,2290,212.9,35.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,NG:東大場,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_74409117/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東大場２,2290,212.9,35.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,NG:東大場,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_76520945/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市芙蓉台１,2340,303.8,25.5,1500,宅地,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-26,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21156446/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市三恵台27番地2,2349,205.4,37.8,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21053463/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市富士ビレッジ,2380,153.0,51.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20771588/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市富士見台14-6,2399,210.6,37.7,1500,宅地,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-23,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20830972/,不適合
SUUMO 中古戸建 三島市,三島市,空き家,掲載に空き家表記,静岡県三島市南田町,2400,112.4,70.6,3000,田,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21032216/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市南田町,2400,112.4,70.6,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20800974/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市富士見台,2450,194.3,41.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20161577/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市富士見台18-4,2450,194.3,41.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20899290/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市西旭ケ丘町,2499,175.1,47.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20213451/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市錦が丘,2499,187.7,44.0,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20789375/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市西旭ケ丘町4043-24,2499,175.1,47.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-22,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20851891/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,2550,181.2,46.5,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78826287/,不適合
SUUMO 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,静岡県三島市谷田2005-7,2550,181.2,46.5,3000,田,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21025584/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,2550,181.2,46.5,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20637154/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田,2550,181.2,46.5,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78733472/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市谷田2005-7,2550,181.2,46.5,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20851889/,不適合
SUUMO 中古戸建 三島市,三島市,中古戸建,中古戸建/住宅カテゴリ,静岡県三島市萩320-83,2599,197.9,43.4,3000,—,—,,不明,接道・区分情報なし。建物ありだが現行法での再建築可否は役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20968206/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市萩320-83,2599,197.9,43.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-24,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21084329/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市萩,2599,197.9,43.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-29,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21068156/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市萩,2599,197.9,43.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21080839/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市萩,2599,197.9,43.4,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-21,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21117173/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市芙蓉台３,2600,495.8,17.3,1500,宅地,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_79034922/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市安久,2680,183.6,48.3,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_79083841/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市北沢,2780,184.8,49.7,1500,田,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-29,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21177387/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市北沢,2780,184.8,49.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-29,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_21176917/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市北沢,2780,184.8,49.7,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20881124/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市東大場２,2980,190.9,51.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,NG:東大場,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_73629527/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市梅名,2980,216.2,45.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20334289/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市梅名,2980,124.4,79.2,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_20635945/,不適合
SUUMO 中古戸建 三島市,三島市,更地,土地カテゴリ（建物表記なし）,静岡県三島市萩,2980,191.0,51.6,1500,—,—,,不明,接道・区分情報なし、詳細/役場で要確認,,2026-06-17,,https://suumo.jp/chukoikkodate/shizuoka/sc_mishima/nc_78930775/,不適合
